Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,709056.62
Extraction Timestamp,20250727_174222
Monthly Income,"12,000.00"
Total Investment Amount,"1,811,310.30"
Total Investment Final Value,"4,850,000.88"
Total Investment Profit After Tax,"1,643,385.05"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,972.44"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"932,689.55"
Weighted Calculation Converged,Yes
