Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,472966.66
Extraction Timestamp,20250727_171900
Monthly Income,"12,000.00"
Total Investment Amount,"2,370,035.67"
Total Investment Final Value,"7,168,595.02"
Total Investment Profit After Tax,"2,641,195.82"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"6,187.47"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"661,963.50"
Weighted Calculation Converged,Yes
