Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,703845.53
Extraction Timestamp,20250727_190547
Monthly Income,"12,000.00"
Total Investment Amount,"1,382,432.00"
Total Investment Final Value,"4,575,693.67"
Total Investment Profit After Tax,"1,763,725.71"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"9,303.17"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"1,505,568.16"
Weighted Calculation Converged,Yes
