Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,739015.65
Extraction Timestamp,20250727_194631
Monthly Income,"12,000.00"
Total Investment Amount,"1,251,401.57"
Total Investment Final Value,"3,242,966.85"
Total Investment Profit After Tax,"1,066,869.09"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"9,309.31"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"1,204,599.08"
Weighted Calculation Converged,Yes
