Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),180
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,413829.94
Extraction Timestamp,20250728_101128
Monthly Income,"12,000.00"
Total Investment Amount,"597,414.42"
Total Investment Final Value,"992,660.48"
Total Investment Profit After Tax,"195,076.44"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"8,405.14"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"562,584.78"
Weighted Calculation Converged,Yes
