Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,319423.36
Extraction Timestamp,20250727_230312
Monthly Income,"12,000.00"
Total Investment Amount,"17,764.25"
Total Investment Final Value,"19,236.71"
Total Investment Profit After Tax,652.34
Effective Annual Return After Tax,0.68%
Weighted Monthly Payment (30 years),"9,419.41"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"474,606.64"
Weighted Calculation Converged,Yes
