Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,705616.84
Extraction Timestamp,20250728_090534
Monthly Income,"12,000.00"
Total Investment Amount,"2,033,955.93"
Total Investment Final Value,"5,625,353.39"
Total Investment Profit After Tax,"1,954,291.39"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,552.44"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"854,044.27"
Weighted Calculation Converged,Yes
