Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,406458.89
Extraction Timestamp,20250727_182300
Monthly Income,"12,000.00"
Total Investment Amount,"1,635,019.39"
Total Investment Final Value,"4,036,853.45"
Total Investment Profit After Tax,"1,275,104.76"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"6,958.52"
Weighted Cost (should be ~0),0.87
Weighted Investment Profit,"676,981.49"
Weighted Calculation Converged,Yes
