Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),300
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,696743.64
Extraction Timestamp,20250727_181041
Monthly Income,"12,000.00"
Total Investment Amount,"1,639,622.64"
Total Investment Final Value,"4,234,833.92"
Total Investment Profit After Tax,"1,394,120.79"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"8,224.76"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"960,376.40"
Weighted Calculation Converged,Yes
