Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,569253.05
Extraction Timestamp,20250727_192222
Monthly Income,"12,000.00"
Total Investment Amount,"1,264,588.38"
Total Investment Final Value,"2,960,072.46"
Total Investment Profit After Tax,"892,527.67"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,370.30"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"903,411.38"
Weighted Calculation Converged,Yes
