Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,205421.57
Extraction Timestamp,20250727_193132
Monthly Income,"12,000.00"
Total Investment Amount,"317,669.13"
Total Investment Final Value,"506,891.55"
Total Investment Profit After Tax,"91,822.90"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"8,118.68"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"410,330.92"
Weighted Calculation Converged,Yes
