Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,373771.99
Extraction Timestamp,20250727_182012
Monthly Income,"12,000.00"
Total Investment Amount,"1,040,958.69"
Total Investment Final Value,"2,200,391.45"
Total Investment Profit After Tax,"597,052.81"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,816.26"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"695,041.15"
Weighted Calculation Converged,Yes
