Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,739968.09
Extraction Timestamp,20250727_194158
Monthly Income,"12,000.00"
Total Investment Amount,"1,171,079.95"
Total Investment Final Value,"2,589,216.26"
Total Investment Profit After Tax,"742,282.89"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"9,139.12"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"996,919.85"
Weighted Calculation Converged,Yes
