Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,185595.04
Extraction Timestamp,20250727_151823
Monthly Income,"12,000.00"
Total Investment Amount,"479,022.41"
Total Investment Final Value,"796,686.56"
Total Investment Profit After Tax,"155,523.84"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,667.61"
Weighted Cost (should be ~0),0.50
Weighted Investment Profit,"392,978.09"
Weighted Calculation Converged,Yes
