Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,509569.67
Extraction Timestamp,20250727_170500
Monthly Income,"12,000.00"
Total Investment Amount,"709,572.77"
Total Investment Final Value,"1,178,242.07"
Total Investment Profit After Tax,"231,910.01"
Effective Annual Return After Tax,2.78%
Weighted Monthly Payment (30 years),"8,524.25"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"594,427.86"
Weighted Calculation Converged,Yes
