Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,264388.55
Extraction Timestamp,20250727_225320
Monthly Income,"12,000.00"
Total Investment Amount,"1,583,572.47"
Total Investment Final Value,"3,583,333.54"
Total Investment Profit After Tax,"1,044,680.73"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"6,131.41"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"440,427.69"
Weighted Calculation Converged,Yes
