Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,264214.25
Extraction Timestamp,20250727_191348
Monthly Income,"12,000.00"
Total Investment Amount,"991,949.67"
Total Investment Final Value,"1,897,604.14"
Total Investment Profit After Tax,"457,837.95"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,027.48"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"456,050.40"
Weighted Calculation Converged,Yes
