Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,403598.78
Extraction Timestamp,20250727_162447
Monthly Income,"12,000.00"
Total Investment Amount,"498,143.30"
Total Investment Final Value,"965,365.80"
Total Investment Profit After Tax,"235,569.50"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"9,183.84"
Weighted Cost (should be ~0),-0.54
Weighted Investment Profit,"805,856.16"
Weighted Calculation Converged,Yes
