Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,499782.12
Extraction Timestamp,20250727_190333
Monthly Income,"12,000.00"
Total Investment Amount,"2,493,577.73"
Total Investment Final Value,"8,456,944.28"
Total Investment Profit After Tax,"3,336,721.93"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"6,361.19"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"826,422.45"
Weighted Calculation Converged,Yes
