Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,383369.45
Extraction Timestamp,20250727_191900
Monthly Income,"12,000.00"
Total Investment Amount,"407,170.42"
Total Investment Final Value,"668,675.99"
Total Investment Profit After Tax,"128,463.74"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"8,858.22"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"608,830.31"
Weighted Calculation Converged,Yes
