Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,799817.50
Extraction Timestamp,20250727_192735
Monthly Income,"12,000.00"
Total Investment Amount,"1,906,679.75"
Total Investment Final Value,"6,159,473.73"
Total Investment Profit After Tax,"2,363,473.04"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,478.31"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"1,269,320.53"
Weighted Calculation Converged,Yes
