Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),180
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,188204.26
Extraction Timestamp,20250727_151905
Monthly Income,"12,000.00"
Total Investment Amount,"804,781.42"
Total Investment Final Value,"1,427,756.08"
Total Investment Profit After Tax,"309,807.93"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"6,913.22"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"355,218.88"
Weighted Calculation Converged,Yes
