Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,717553.92
Extraction Timestamp,20250727_180837
Monthly Income,"12,000.00"
Total Investment Amount,"1,676,283.91"
Total Investment Final Value,"4,619,785.96"
Total Investment Profit After Tax,"1,596,629.77"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"8,376.75"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"1,067,715.68"
Weighted Calculation Converged,Yes
