Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,393397.42
Extraction Timestamp,20250727_173049
Monthly Income,"12,000.00"
Total Investment Amount,"254,364.64"
Total Investment Final Value,"391,750.90"
Total Investment Profit After Tax,"66,712.28"
Effective Annual Return After Tax,2.91%
Weighted Monthly Payment (30 years),"9,263.85"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"617,634.63"
Weighted Calculation Converged,Yes
