Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,316680.34
Extraction Timestamp,20250727_195620
Monthly Income,"12,000.00"
Total Investment Amount,"1,623,651.32"
Total Investment Final Value,"3,848,497.60"
Total Investment Profit After Tax,"1,172,029.92"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"6,460.44"
Weighted Cost (should be ~0),1.00
Weighted Investment Profit,"544,349.68"
Weighted Calculation Converged,Yes
