Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,486317.98
Extraction Timestamp,20250727_155039
Monthly Income,"12,000.00"
Total Investment Amount,"1,175,409.90"
Total Investment Final Value,"2,689,354.20"
Total Investment Profit After Tax,"792,064.68"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,203.33"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"848,589.65"
Weighted Calculation Converged,Yes
