Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,696696.75
Extraction Timestamp,20250728_094513
Monthly Income,"12,000.00"
Total Investment Amount,"1,243,634.91"
Total Investment Final Value,"2,756,592.83"
Total Investment Profit After Tax,"791,982.31"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,776.80"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"924,364.18"
Weighted Calculation Converged,Yes
