Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,254586.42
Extraction Timestamp,20250727_154450
Monthly Income,"12,000.00"
Total Investment Amount,"283,764.90"
Total Investment Final Value,"440,399.87"
Total Investment Profit After Tax,"75,788.41"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,400.34"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"444,234.88"
Weighted Calculation Converged,Yes
