Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),120
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,231942.55
Extraction Timestamp,20250727_161955
Monthly Income,"12,000.00"
Total Investment Amount,"4,268.57"
Total Investment Final Value,"8,141.15"
Total Investment Profit After Tax,"1,898.49"
Effective Annual Return After Tax,5.81%
Weighted Monthly Payment (30 years),"9,198.53"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"463,114.50"
Weighted Calculation Converged,Yes
