Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,513755.95
Extraction Timestamp,20250727_171155
Monthly Income,"12,000.00"
Total Investment Amount,"1,032,132.98"
Total Investment Final Value,"2,440,943.64"
Total Investment Profit After Tax,"739,323.84"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,794.32"
Weighted Cost (should be ~0),0.48
Weighted Investment Profit,"991,867.50"
Weighted Calculation Converged,Yes
