Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,321726.89
Extraction Timestamp,20250727_175939
Monthly Income,"12,000.00"
Total Investment Amount,"352,237.88"
Total Investment Final Value,"631,146.55"
Total Investment Profit After Tax,"138,260.99"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,001.97"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"663,762.21"
Weighted Calculation Converged,Yes
