Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,662266.77
Extraction Timestamp,20250727_180941
Monthly Income,"12,000.00"
Total Investment Amount,"1,992,283.83"
Total Investment Final Value,"5,648,946.31"
Total Investment Profit After Tax,"1,994,817.92"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,539.07"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"895,716.21"
Weighted Calculation Converged,Yes
