Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,244531.98
Extraction Timestamp,20250727_164005
Monthly Income,"12,000.00"
Total Investment Amount,"281,979.00"
Total Investment Final Value,"391,981.99"
Total Investment Profit After Tax,"52,173.29"
Effective Annual Return After Tax,2.62%
Weighted Monthly Payment (30 years),"7,891.11"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"302,021.26"
Weighted Calculation Converged,Yes
