Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,310754.95
Extraction Timestamp,20250727_152156
Monthly Income,"12,000.00"
Total Investment Amount,"886,888.96"
Total Investment Final Value,"1,859,196.41"
Total Investment Profit After Tax,"498,066.22"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"7,979.48"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"705,111.20"
Weighted Calculation Converged,Yes
