Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,521441.93
Extraction Timestamp,20250727_163149
Monthly Income,"12,000.00"
Total Investment Amount,"2,078,192.01"
Total Investment Final Value,"6,076,998.27"
Total Investment Profit After Tax,"2,187,296.64"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,907.17"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"809,807.91"
Weighted Calculation Converged,Yes
