Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),144
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,142796.51
Extraction Timestamp,20250727_223348
Monthly Income,"12,000.00"
Total Investment Amount,"509,121.43"
Total Investment Final Value,"786,707.32"
Total Investment Profit After Tax,"134,178.41"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"6,923.64"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"218,878.57"
Weighted Calculation Converged,Yes
