Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,673367.83
Extraction Timestamp,20250727_194259
Monthly Income,"12,000.00"
Total Investment Amount,"1,573,795.11"
Total Investment Final Value,"5,391,390.59"
Total Investment Profit After Tax,"2,122,049.46"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"8,842.44"
Weighted Cost (should be ~0),-0.37
Weighted Investment Profit,"1,458,204.52"
Weighted Calculation Converged,Yes
