Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,155614.71
Extraction Timestamp,20250727_190743
Monthly Income,"12,000.00"
Total Investment Amount,"421,650.67"
Total Investment Final Value,"734,961.16"
Total Investment Profit After Tax,"154,050.82"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"7,915.35"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"450,349.10"
Weighted Calculation Converged,Yes
