Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),240
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,490346.49
Extraction Timestamp,20250727_184226
Monthly Income,"12,000.00"
Total Investment Amount,"1,159,286.17"
Total Investment Final Value,"2,447,531.19"
Total Investment Profit After Tax,"665,971.19"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,963.91"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"720,714.83"
Weighted Calculation Converged,Yes
