Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,491108.85
Extraction Timestamp,20250727_184211
Monthly Income,"12,000.00"
Total Investment Amount,"1,001,370.41"
Total Investment Final Value,"2,420,615.43"
Total Investment Profit After Tax,"746,093.84"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"8,852.36"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,022,629.44"
Weighted Calculation Converged,Yes
