Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,606910.78
Extraction Timestamp,20250728_101051
Monthly Income,"12,000.00"
Total Investment Amount,"886,769.15"
Total Investment Final Value,"1,742,796.84"
Total Investment Profit After Tax,"437,601.32"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"8,990.91"
Weighted Cost (should be ~0),0.55
Weighted Investment Profit,"849,231.40"
Weighted Calculation Converged,Yes
