Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,740180.51
Extraction Timestamp,20250727_174229
Monthly Income,"12,000.00"
Total Investment Amount,"1,914,370.09"
Total Investment Final Value,"5,360,081.68"
Total Investment Profit After Tax,"1,877,692.45"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,974.62"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"973,629.77"
Weighted Calculation Converged,Yes
