Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,393740.98
Extraction Timestamp,20250727_183752
Monthly Income,"12,000.00"
Total Investment Amount,"203,230.41"
Total Investment Final Value,"271,049.77"
Total Investment Profit After Tax,"31,934.41"
Effective Annual Return After Tax,2.09%
Weighted Monthly Payment (30 years),"9,117.19"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"524,769.75"
Weighted Calculation Converged,Yes
