Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,245943.88
Extraction Timestamp,20250727_164527
Monthly Income,"12,000.00"
Total Investment Amount,"1,018,948.71"
Total Investment Final Value,"2,108,581.78"
Total Investment Profit After Tax,"557,460.96"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,271.57"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"573,051.67"
Weighted Calculation Converged,Yes
