Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,204560.38
Extraction Timestamp,20250727_151805
Monthly Income,"12,000.00"
Total Investment Amount,"460,550.37"
Total Investment Final Value,"694,553.67"
Total Investment Profit After Tax,"112,756.93"
Effective Annual Return After Tax,3.00%
Weighted Monthly Payment (30 years),"7,314.31"
Weighted Cost (should be ~0),0.45
Weighted Investment Profit,"267,450.08"
Weighted Calculation Converged,Yes
