Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,256022.82
Extraction Timestamp,20250727_185458
Monthly Income,"12,000.00"
Total Investment Amount,"195,690.25"
Total Investment Final Value,"277,047.44"
Total Investment Profit After Tax,"38,729.58"
Effective Annual Return After Tax,2.76%
Weighted Monthly Payment (30 years),"8,421.60"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"388,309.33"
Weighted Calculation Converged,Yes
