Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,393001.26
Extraction Timestamp,20250727_173447
Monthly Income,"12,000.00"
Total Investment Amount,"2,436,768.49"
Total Investment Final Value,"8,604,074.99"
Total Investment Profit After Tax,"3,461,001.73"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"6,219.25"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"883,231.28"
Weighted Calculation Converged,Yes
