Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,378185.20
Extraction Timestamp,20250727_185657
Monthly Income,"12,000.00"
Total Investment Amount,"252,420.00"
Total Investment Final Value,"397,278.74"
Total Investment Profit After Tax,"70,545.46"
Effective Annual Return After Tax,3.07%
Weighted Monthly Payment (30 years),"9,243.02"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"619,579.98"
Weighted Calculation Converged,Yes
