Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,290806.89
Extraction Timestamp,20250727_185508
Monthly Income,"12,000.00"
Total Investment Amount,"1,369,761.07"
Total Investment Final Value,"3,472,017.74"
Total Investment Profit After Tax,"1,113,748.12"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"7,329.44"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"798,238.80"
Weighted Calculation Converged,Yes
