Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,224043.75
Extraction Timestamp,20250727_183328
Monthly Income,"12,000.00"
Total Investment Amount,"813,903.14"
Total Investment Final Value,"1,417,759.86"
Total Investment Profit After Tax,"299,696.61"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"6,944.65"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"346,096.39"
Weighted Calculation Converged,Yes
