Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),120
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,144455.87
Extraction Timestamp,20250727_181128
Monthly Income,"12,000.00"
Total Investment Amount,"232,571.81"
Total Investment Final Value,"325,132.33"
Total Investment Profit After Tax,"43,811.56"
Effective Annual Return After Tax,2.93%
Weighted Monthly Payment (30 years),"7,455.21"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"207,428.29"
Weighted Calculation Converged,Yes
