Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,644549.85
Extraction Timestamp,20250727_153245
Monthly Income,"12,000.00"
Total Investment Amount,"918,830.39"
Total Investment Final Value,"2,341,353.00"
Total Investment Profit After Tax,"754,650.51"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"9,748.36"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"1,249,169.48"
Weighted Calculation Converged,Yes
