Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,411684.44
Extraction Timestamp,20250727_162738
Monthly Income,"12,000.00"
Total Investment Amount,"1,528,647.22"
Total Investment Final Value,"3,575,521.41"
Total Investment Profit After Tax,"1,077,018.01"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"7,039.53"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"639,353.30"
Weighted Calculation Converged,Yes
