Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),132
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,296596.65
Extraction Timestamp,20250728_100919
Monthly Income,"12,000.00"
Total Investment Amount,"180,788.48"
Total Investment Final Value,"241,432.89"
Total Investment Profit After Tax,"28,541.79"
Effective Annual Return After Tax,2.29%
Weighted Monthly Payment (30 years),"8,583.51"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"403,210.81"
Weighted Calculation Converged,Yes
