Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,579652.57
Extraction Timestamp,20250727_192551
Monthly Income,"12,000.00"
Total Investment Amount,"2,297,902.11"
Total Investment Final Value,"6,808,530.95"
Total Investment Profit After Tax,"2,478,216.56"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,685.39"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"734,098.31"
Weighted Calculation Converged,Yes
