Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,555584.10
Extraction Timestamp,20250727_171525
Monthly Income,"12,000.00"
Total Investment Amount,"1,769,799.08"
Total Investment Final Value,"4,343,733.00"
Total Investment Profit After Tax,"1,370,458.17"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,188.35"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"686,200.75"
Weighted Calculation Converged,Yes
