Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,612268.34
Extraction Timestamp,20250727_173437
Monthly Income,"12,000.00"
Total Investment Amount,"774,736.52"
Total Investment Final Value,"1,577,165.83"
Total Investment Profit After Tax,"411,966.05"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,446.14"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"961,264.30"
Weighted Calculation Converged,Yes
