Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,662082.67
Extraction Timestamp,20250727_232129
Monthly Income,"12,000.00"
Total Investment Amount,"1,887,733.91"
Total Investment Final Value,"6,997,340.36"
Total Investment Profit After Tax,"2,877,970.77"
Effective Annual Return After Tax,3.95%
Weighted Monthly Payment (30 years),"8,269.21"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"1,432,267.00"
Weighted Calculation Converged,Yes
