Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,512112.22
Extraction Timestamp,20250727_171210
Monthly Income,"12,000.00"
Total Investment Amount,"875,383.73"
Total Investment Final Value,"1,663,765.38"
Total Investment Profit After Tax,"399,934.89"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,483.98"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"716,616.33"
Weighted Calculation Converged,Yes
