Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,952079.14
Extraction Timestamp,20250728_085438
Monthly Income,"12,000.00"
Total Investment Amount,"1,380,429.05"
Total Investment Final Value,"4,507,760.11"
Total Investment Profit After Tax,"1,734,119.81"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"10,073.00"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,651,570.83"
Weighted Calculation Converged,Yes
