Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,438505.17
Extraction Timestamp,20250727_193912
Monthly Income,"12,000.00"
Total Investment Amount,"1,955,332.66"
Total Investment Final Value,"5,586,937.53"
Total Investment Profit After Tax,"1,975,235.33"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"6,813.07"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"788,667.72"
Weighted Calculation Converged,Yes
