Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,463348.26
Extraction Timestamp,20250727_153531
Monthly Income,"12,000.00"
Total Investment Amount,"2,138,201.76"
Total Investment Final Value,"5,855,489.66"
Total Investment Profit After Tax,"2,013,964.01"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,329.77"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"605,799.18"
Weighted Calculation Converged,Yes
