Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,363120.50
Extraction Timestamp,20250727_160829
Monthly Income,"12,000.00"
Total Investment Amount,"1,001,050.01"
Total Investment Final Value,"1,980,736.79"
Total Investment Profit After Tax,"499,101.76"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"7,588.72"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"590,950.00"
Weighted Calculation Converged,Yes
