Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,831571.15
Extraction Timestamp,20250727_192629
Monthly Income,"12,000.00"
Total Investment Amount,"1,466,662.07"
Total Investment Final Value,"4,466,058.14"
Total Investment Profit After Tax,"1,647,465.13"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"9,417.32"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,421,338.03"
Weighted Calculation Converged,Yes
